period_begin,period_end,period_duration,state,state_code,search_word
2022-01-30,2022-02-05,7,New Jersey,NJ,William
2022-02-06,2022-02-12,7,New Jersey,NJ,Nolan
2022-02-13,2022-02-19,7,New Jersey,NJ,Nolan
2022-02-20,2022-02-26,7,New Jersey,NJ,Nolan
2022-02-27,2022-03-05,7,New Jersey,NJ,Nolan
2022-03-06,2022-03-12,7,New Jersey,NJ,Nolan
2022-03-13,2022-03-19,7,New Jersey,NJ,Nolan
2022-03-20,2022-03-26,7,New Jersey,NJ,Nolan
2022-03-27,2022-04-02,7,New Jersey,NJ,Jackson
2022-04-03,2022-04-09,7,New Jersey,NJ,Jackson
2022-04-10,2022-04-16,7,New Jersey,NJ,Jackson
2022-04-17,2022-04-23,7,New Jersey,NJ,Jackson
2022-04-24,2022-04-30,7,New Jersey,NJ,Jackson
2022-05-01,2022-05-07,7,New Jersey,NJ,Jackson
2022-05-08,2022-05-14,7,New Jersey,NJ,Jackson
2022-05-15,2022-05-21,7,New Jersey,NJ,Jackson
2022-05-22,2022-05-28,7,New Jersey,NJ,Adam
2022-05-29,2022-06-04,7,New Jersey,NJ,Jackson
2022-06-05,2022-06-11,7,New Jersey,NJ,Andrew
2022-06-12,2022-06-18,7,New Jersey,NJ,Ryan
2022-06-19,2022-06-25,7,New Jersey,NJ,Ryan
2022-06-26,2022-07-02,7,New Jersey,NJ,Ryan
2022-07-03,2022-07-09,7,New Jersey,NJ,Ryan
2022-07-10,2022-07-16,7,New Jersey,NJ,Ryan
2022-07-17,2022-07-23,7,New Jersey,NJ,Ryan
2022-07-24,2022-07-30,7,New Jersey,NJ,Ryan
2022-07-31,2022-08-06,7,New Jersey,NJ,Ryan
2022-08-07,2022-08-13,7,New Jersey,NJ,Theodore
2022-08-14,2022-08-20,7,New Jersey,NJ,Theodore
2022-08-21,2022-08-27,7,New Jersey,NJ,Theodore
2022-08-28,2022-09-03,7,New Jersey,NJ,Theodore
2022-09-04,2022-09-10,7,New Jersey,NJ,Eli
2022-09-11,2022-09-17,7,New Jersey,NJ,Jackson
2022-09-18,2022-09-24,7,New Jersey,NJ,Jackson
2022-09-25,2022-10-01,7,New Jersey,NJ,Jackson
2022-10-02,2022-10-08,7,New Jersey,NJ,Jackson
2022-10-09,2022-10-15,7,New Jersey,NJ,Jackson
2022-10-16,2022-10-22,7,New Jersey,NJ,Jackson
2022-10-23,2022-10-29,7,New Jersey,NJ,Jackson
2022-10-30,2022-11-05,7,New Jersey,NJ,Jackson
2022-11-06,2022-11-12,7,New Jersey,NJ,Andrew
2022-11-13,2022-11-19,7,New Jersey,NJ,Jayden
2022-11-20,2022-11-26,7,New Jersey,NJ,William
2022-11-27,2022-12-03,7,New Jersey,NJ,William
2022-01-02,2022-01-08,7,New Mexico,NM,Eli
2022-01-09,2022-01-15,7,New Mexico,NM,Eli
2022-01-16,2022-01-22,7,New Mexico,NM,Eli
2022-01-23,2022-01-29,7,New Mexico,NM,Derrick
2022-01-30,2022-02-05,7,New Mexico,NM,William
2022-02-06,2022-02-12,7,New Mexico,NM,Nolan
2022-02-13,2022-02-19,7,New Mexico,NM,Nolan
2022-02-20,2022-02-26,7,New Mexico,NM,Nolan
2022-02-27,2022-03-05,7,New Mexico,NM,Nolan
2022-03-06,2022-03-12,7,New Mexico,NM,Nolan
2022-03-13,2022-03-19,7,New Mexico,NM,Nolan
2022-03-20,2022-03-26,7,New Mexico,NM,Nolan
2022-03-27,2022-04-02,7,New Mexico,NM,Jackson
2022-04-03,2022-04-09,7,New Mexico,NM,Jackson
2022-04-10,2022-04-16,7,New Mexico,NM,Jackson
2022-04-17,2022-04-23,7,New Mexico,NM,Jackson
2022-04-24,2022-04-30,7,New Mexico,NM,Jackson
2022-05-01,2022-05-07,7,New Mexico,NM,Jackson
2022-05-08,2022-05-14,7,New Mexico,NM,Jackson
2022-05-15,2022-05-21,7,New Mexico,NM,Jackson
2022-05-22,2022-05-28,7,New Mexico,NM,Adam
2022-05-29,2022-06-04,7,New Mexico,NM,Jackson
2022-06-05,2022-06-11,7,New Mexico,NM,Andrew
2022-06-12,2022-06-18,7,New Mexico,NM,Ryan
2022-06-19,2022-06-25,7,New Mexico,NM,Ryan
2022-06-26,2022-07-02,7,New Mexico,NM,Ryan
2022-07-03,2022-07-09,7,New Mexico,NM,Ryan
2022-07-10,2022-07-16,7,New Mexico,NM,Ryan
2022-07-17,2022-07-23,7,New Mexico,NM,Ryan
2022-07-24,2022-07-30,7,New Mexico,NM,Ryan
2022-07-31,2022-08-06,7,New Mexico,NM,Ryan
2022-08-07,2022-08-13,7,New Mexico,NM,Theodore
2022-08-14,2022-08-20,7,New Mexico,NM,Theodore
2022-08-21,2022-08-27,7,New Mexico,NM,Theodore
2022-08-28,2022-09-03,7,New Mexico,NM,Theodore
2022-09-04,2022-09-10,7,New Mexico,NM,Eli
2022-09-11,2022-09-17,7,New Mexico,NM,Jackson
2022-09-18,2022-09-24,7,New Mexico,NM,Jackson
2022-09-25,2022-10-01,7,New Mexico,NM,Jackson
2022-10-02,2022-10-08,7,New Mexico,NM,Jackson
2022-10-09,2022-10-15,7,New Mexico,NM,Jackson
2022-10-16,2022-10-22,7,New Mexico,NM,Jackson
2022-10-23,2022-10-29,7,New Mexico,NM,Jackson
2022-10-30,2022-11-05,7,New Mexico,NM,Jackson
2022-11-06,2022-11-12,7,New Mexico,NM,Andrew
2022-11-13,2022-11-19,7,New Mexico,NM,Jayden
2022-11-20,2022-11-26,7,New Mexico,NM,William
2022-11-27,2022-12-03,7,New Mexico,NM,William
2022-01-02,2022-01-08,7,New York,NY,Eli
2022-01-09,2022-01-15,7,New York,NY,Eli
2022-01-16,2022-01-22,7,New York,NY,Eli
2022-01-23,2022-01-29,7,New York,NY,Derrick
2022-01-30,2022-02-05,7,New York,NY,William
2022-02-06,2022-02-12,7,New York,NY,Nolan
2022-02-13,2022-02-19,7,New York,NY,Nolan
2022-02-20,2022-02-26,7,New York,NY,Nolan
2022-02-27,2022-03-05,7,New York,NY,Nolan
2022-03-06,2022-03-12,7,New York,NY,Nolan
2022-03-13,2022-03-19,7,New York,NY,Nolan
2022-03-20,2022-03-26,7,New York,NY,Nolan
2022-03-27,2022-04-02,7,New York,NY,Jackson
2022-04-03,2022-04-09,7,New York,NY,Jackson
2022-04-10,2022-04-16,7,New York,NY,Jackson
2022-04-17,2022-04-23,7,New York,NY,Jackson
2022-04-24,2022-04-30,7,New York,NY,Jackson
2022-05-01,2022-05-07,7,New York,NY,Jackson
2022-05-08,2022-05-14,7,New York,NY,Jackson
2022-05-15,2022-05-21,7,New York,NY,Jackson
2022-05-22,2022-05-28,7,New York,NY,Adam
2022-05-29,2022-06-04,7,New York,NY,Jackson
2022-06-05,2022-06-11,7,New York,NY,Andrew
2022-06-12,2022-06-18,7,New York,NY,Ryan
2022-06-19,2022-06-25,7,New York,NY,Ryan
2022-06-26,2022-07-02,7,New York,NY,Ryan
2022-07-03,2022-07-09,7,New York,NY,Ryan
2022-07-10,2022-07-16,7,New York,NY,Ryan
2022-07-17,2022-07-23,7,New York,NY,Ryan
2022-07-24,2022-07-30,7,New York,NY,Ryan
2022-07-31,2022-08-06,7,New York,NY,Ryan
2022-08-07,2022-08-13,7,New York,NY,Theodore
2022-08-14,2022-08-20,7,New York,NY,Theodore
2022-08-21,2022-08-27,7,New York,NY,Theodore
2022-08-28,2022-09-03,7,New York,NY,Theodore
2022-09-04,2022-09-10,7,New York,NY,Eli
2022-09-11,2022-09-17,7,New York,NY,Jackson
2022-09-18,2022-09-24,7,New York,NY,Jackson
2022-09-25,2022-10-01,7,New York,NY,Jackson
2022-10-02,2022-10-08,7,New York,NY,Jackson
2022-10-09,2022-10-15,7,New York,NY,Jackson
2022-10-16,2022-10-22,7,New York,NY,Jackson
2022-10-23,2022-10-29,7,New York,NY,Jackson
2022-10-30,2022-11-05,7,New York,NY,Jackson
2022-11-06,2022-11-12,7,New York,NY,Andrew
2022-11-13,2022-11-19,7,New York,NY,Jayden
2022-11-20,2022-11-26,7,New York,NY,William
2022-11-27,2022-12-03,7,New York,NY,William
2022-01-02,2022-01-08,7,North Carolina,NC,Eli
2022-01-09,2022-01-15,7,North Carolina,NC,Eli
2022-01-16,2022-01-22,7,North Carolina,NC,Eli
2022-01-23,2022-01-29,7,North Carolina,NC,Derrick
2022-01-30,2022-02-05,7,North Carolina,NC,William
2022-02-06,2022-02-12,7,North Carolina,NC,Nolan
2022-02-13,2022-02-19,7,North Carolina,NC,Nolan
2022-02-20,2022-02-26,7,North Carolina,NC,Nolan
2022-02-27,2022-03-05,7,North Carolina,NC,Nolan
2022-03-06,2022-03-12,7,North Carolina,NC,Nolan
2022-03-13,2022-03-19,7,North Carolina,NC,Nolan
2022-03-20,2022-03-26,7,North Carolina,NC,Nolan
2022-03-27,2022-04-02,7,North Carolina,NC,Jackson
2022-04-03,2022-04-09,7,North Carolina,NC,Jackson
2022-04-10,2022-04-16,7,North Carolina,NC,Jackson
2022-04-17,2022-04-23,7,North Carolina,NC,Jackson
2022-04-24,2022-04-30,7,North Carolina,NC,Jackson
2022-05-01,2022-05-07,7,North Carolina,NC,Jackson
2022-05-08,2022-05-14,7,North Carolina,NC,Jackson
2022-05-15,2022-05-21,7,North Carolina,NC,Jackson
2022-05-22,2022-05-28,7,North Carolina,NC,Adam
2022-05-29,2022-06-04,7,North Carolina,NC,Jackson
2022-06-05,2022-06-11,7,North Carolina,NC,Andrew
2022-06-12,2022-06-18,7,North Carolina,NC,Ryan
2022-06-19,2022-06-25,7,North Carolina,NC,Ryan
2022-06-26,2022-07-02,7,North Carolina,NC,Ryan
2022-07-03,2022-07-09,7,North Carolina,NC,Ryan
2022-07-10,2022-07-16,7,North Carolina,NC,Ryan
2022-07-17,2022-07-23,7,North Carolina,NC,Ryan
2022-07-24,2022-07-30,7,North Carolina,NC,Ryan
2022-07-31,2022-08-06,7,North Carolina,NC,Ryan
2022-08-07,2022-08-13,7,North Carolina,NC,Theodore
2022-08-14,2022-08-20,7,North Carolina,NC,Theodore
2022-08-21,2022-08-27,7,North Carolina,NC,Theodore
2022-08-28,2022-09-03,7,North Carolina,NC,Theodore
2022-09-04,2022-09-10,7,North Carolina,NC,Eli
2022-09-11,2022-09-17,7,North Carolina,NC,Jackson
2022-09-18,2022-09-24,7,North Carolina,NC,Jackson
2022-09-25,2022-10-01,7,North Carolina,NC,Jackson
2022-10-02,2022-10-08,7,North Carolina,NC,Jackson
2022-10-09,2022-10-15,7,North Carolina,NC,Jackson
2022-10-16,2022-10-22,7,North Carolina,NC,Jackson
2022-10-23,2022-10-29,7,North Carolina,NC,Jackson
2022-10-30,2022-11-05,7,North Carolina,NC,Jackson
2022-11-06,2022-11-12,7,North Carolina,NC,Andrew
2022-11-13,2022-11-19,7,North Carolina,NC,Jayden
2022-11-20,2022-11-26,7,North Carolina,NC,William
2022-11-27,2022-12-03,7,North Carolina,NC,William
2022-01-02,2022-01-08,7,North Dakota,ND,Eli
2022-01-09,2022-01-15,7,North Dakota,ND,Eli
2022-01-16,2022-01-22,7,North Dakota,ND,Eli
2022-01-23,2022-01-29,7,North Dakota,ND,Derrick
2022-01-30,2022-02-05,7,North Dakota,ND,William
2022-02-06,2022-02-12,7,North Dakota,ND,Nolan
2022-02-13,2022-02-19,7,North Dakota,ND,Nolan
2022-02-20,2022-02-26,7,North Dakota,ND,Nolan
2022-02-27,2022-03-05,7,North Dakota,ND,Nolan
2022-03-06,2022-03-12,7,North Dakota,ND,Nolan
2022-03-13,2022-03-19,7,North Dakota,ND,Nolan
2022-03-20,2022-03-26,7,North Dakota,ND,Nolan
2022-03-27,2022-04-02,7,North Dakota,ND,Jackson
2022-04-03,2022-04-09,7,North Dakota,ND,Jackson
2022-04-10,2022-04-16,7,North Dakota,ND,Jackson
2022-04-17,2022-04-23,7,North Dakota,ND,Jackson
2022-04-24,2022-04-30,7,North Dakota,ND,Jackson
2022-05-01,2022-05-07,7,North Dakota,ND,Jackson
2022-05-08,2022-05-14,7,North Dakota,ND,Jackson
2022-05-15,2022-05-21,7,North Dakota,ND,Jackson
2022-05-22,2022-05-28,7,North Dakota,ND,Adam
2022-05-29,2022-06-04,7,North Dakota,ND,Jackson
2022-06-05,2022-06-11,7,North Dakota,ND,Andrew
2022-06-12,2022-06-18,7,North Dakota,ND,Ryan
2022-06-19,2022-06-25,7,North Dakota,ND,Ryan
2022-06-26,2022-07-02,7,North Dakota,ND,Ryan
2022-07-03,2022-07-09,7,North Dakota,ND,Ryan
2022-07-10,2022-07-16,7,North Dakota,ND,Ryan
2022-07-17,2022-07-23,7,North Dakota,ND,Ryan
2022-07-24,2022-07-30,7,North Dakota,ND,Ryan
2022-07-31,2022-08-06,7,North Dakota,ND,Ryan
2022-08-07,2022-08-13,7,North Dakota,ND,Theodore
2022-08-14,2022-08-20,7,North Dakota,ND,Theodore
2022-08-21,2022-08-27,7,North Dakota,ND,Theodore
2022-08-28,2022-09-03,7,North Dakota,ND,Theodore
2022-09-04,2022-09-10,7,North Dakota,ND,Eli
2022-09-11,2022-09-17,7,North Dakota,ND,Jackson
2022-09-18,2022-09-24,7,North Dakota,ND,Jackson
2022-09-25,2022-10-01,7,North Dakota,ND,Jackson
2022-10-02,2022-10-08,7,North Dakota,ND,Jackson
2022-10-09,2022-10-15,7,North Dakota,ND,Jackson
2022-10-16,2022-10-22,7,North Dakota,ND,Jackson
2022-10-23,2022-10-29,7,North Dakota,ND,Jackson
2022-10-30,2022-11-05,7,North Dakota,ND,Jackson
2022-11-06,2022-11-12,7,North Dakota,ND,Andrew
2022-11-13,2022-11-19,7,North Dakota,ND,Jayden
2022-11-20,2022-11-26,7,North Dakota,ND,William
2022-11-27,2022-12-03,7,North Dakota,ND,William
2022-01-02,2022-01-08,7,Ohio,OH,Eli
2022-01-09,2022-01-15,7,Ohio,OH,Eli
2022-01-16,2022-01-22,7,Ohio,OH,Eli
2022-01-23,2022-01-29,7,Ohio,OH,Derrick
2022-01-30,2022-02-05,7,Ohio,OH,William
2022-02-06,2022-02-12,7,Ohio,OH,Nolan
2022-02-13,2022-02-19,7,Ohio,OH,Nolan
2022-02-20,2022-02-26,7,Ohio,OH,Nolan
2022-02-27,2022-03-05,7,Ohio,OH,Nolan
2022-03-06,2022-03-12,7,Ohio,OH,Nolan
2022-03-13,2022-03-19,7,Ohio,OH,Nolan
2022-03-20,2022-03-26,7,Ohio,OH,Nolan
2022-03-27,2022-04-02,7,Ohio,OH,Jackson
2022-04-03,2022-04-09,7,Ohio,OH,Jackson
2022-04-10,2022-04-16,7,Ohio,OH,Jackson
2022-04-17,2022-04-23,7,Ohio,OH,Jackson
2022-04-24,2022-04-30,7,Ohio,OH,Jackson
2022-05-01,2022-05-07,7,Ohio,OH,Jackson
2022-05-08,2022-05-14,7,Ohio,OH,Jackson
2022-05-15,2022-05-21,7,Ohio,OH,Jackson
2022-05-22,2022-05-28,7,Ohio,OH,Adam
2022-05-29,2022-06-04,7,Ohio,OH,Jackson
2022-06-05,2022-06-11,7,Ohio,OH,Andrew
2022-06-12,2022-06-18,7,Ohio,OH,Ryan
2022-06-19,2022-06-25,7,Ohio,OH,Ryan
2022-06-26,2022-07-02,7,Ohio,OH,Ryan
2022-07-03,2022-07-09,7,Ohio,OH,Ryan
2022-07-10,2022-07-16,7,Ohio,OH,Ryan
2022-07-17,2022-07-23,7,Ohio,OH,Ryan
2022-07-24,2022-07-30,7,Ohio,OH,Ryan
2022-07-31,2022-08-06,7,Ohio,OH,Ryan
2022-08-07,2022-08-13,7,Ohio,OH,Theodore
2022-08-14,2022-08-20,7,Ohio,OH,Theodore
2022-08-21,2022-08-27,7,Ohio,OH,Theodore
2022-08-28,2022-09-03,7,Ohio,OH,Theodore
2022-09-04,2022-09-10,7,Ohio,OH,Eli
2022-09-11,2022-09-17,7,Ohio,OH,Jackson
2022-09-18,2022-09-24,7,Ohio,OH,Jackson
2022-09-25,2022-10-01,7,Ohio,OH,Jackson
2022-10-02,2022-10-08,7,Ohio,OH,Jackson
2022-10-09,2022-10-15,7,Ohio,OH,Jackson
2022-10-16,2022-10-22,7,Ohio,OH,Jackson
2022-10-23,2022-10-29,7,Ohio,OH,Jackson
2022-10-30,2022-11-05,7,Ohio,OH,Jackson
2022-11-06,2022-11-12,7,Ohio,OH,Andrew
2022-11-13,2022-11-19,7,Ohio,OH,Jayden
2022-11-20,2022-11-26,7,Ohio,OH,William
2022-11-27,2022-12-03,7,Ohio,OH,William
2022-01-02,2022-01-08,7,Oklahoma,OK,Eli
2022-01-09,2022-01-15,7,Oklahoma,OK,Eli
2022-01-16,2022-01-22,7,Oklahoma,OK,Eli
2022-01-23,2022-01-29,7,Oklahoma,OK,Derrick
2022-01-30,2022-02-05,7,Oklahoma,OK,William
2022-02-06,2022-02-12,7,Oklahoma,OK,Nolan
2022-02-13,2022-02-19,7,Oklahoma,OK,Nolan
2022-02-20,2022-02-26,7,Oklahoma,OK,Nolan
2022-02-27,2022-03-05,7,Oklahoma,OK,Nolan
2022-03-06,2022-03-12,7,Oklahoma,OK,Nolan
2022-03-13,2022-03-19,7,Oklahoma,OK,Nolan
2022-03-20,2022-03-26,7,Oklahoma,OK,Nolan
2022-03-27,2022-04-02,7,Oklahoma,OK,Jackson
2022-04-03,2022-04-09,7,Oklahoma,OK,Jackson
2022-04-10,2022-04-16,7,Oklahoma,OK,Jackson
2022-04-17,2022-04-23,7,Oklahoma,OK,Jackson
2022-04-24,2022-04-30,7,Oklahoma,OK,Jackson
2022-05-01,2022-05-07,7,Oklahoma,OK,Jackson
2022-05-08,2022-05-14,7,Oklahoma,OK,Jackson
2022-05-15,2022-05-21,7,Oklahoma,OK,Jackson
2022-05-22,2022-05-28,7,Oklahoma,OK,Adam
2022-05-29,2022-06-04,7,Oklahoma,OK,Jackson
2022-06-05,2022-06-11,7,Oklahoma,OK,Andrew
2022-06-12,2022-06-18,7,Oklahoma,OK,Ryan
2022-06-19,2022-06-25,7,Oklahoma,OK,Ryan
2022-06-26,2022-07-02,7,Oklahoma,OK,Ryan
2022-07-03,2022-07-09,7,Oklahoma,OK,Ryan
2022-07-10,2022-07-16,7,Oklahoma,OK,Ryan
2022-07-17,2022-07-23,7,Oklahoma,OK,Ryan
2022-07-24,2022-07-30,7,Oklahoma,OK,Ryan
2022-07-31,2022-08-06,7,Oklahoma,OK,Ryan
2022-08-07,2022-08-13,7,Oklahoma,OK,Theodore
2022-08-14,2022-08-20,7,Oklahoma,OK,Theodore
2022-08-21,2022-08-27,7,Oklahoma,OK,Theodore
2022-08-28,2022-09-03,7,Oklahoma,OK,Theodore
2022-09-04,2022-09-10,7,Oklahoma,OK,Eli
2022-09-11,2022-09-17,7,Oklahoma,OK,Jackson
2022-09-18,2022-09-24,7,Oklahoma,OK,Jackson
2022-09-25,2022-10-01,7,Oklahoma,OK,Jackson
2022-10-02,2022-10-08,7,Oklahoma,OK,Jackson
2022-10-09,2022-10-15,7,Oklahoma,OK,Jackson
2022-10-16,2022-10-22,7,Oklahoma,OK,Jackson
2022-10-23,2022-10-29,7,Oklahoma,OK,Jackson
2022-10-30,2022-11-05,7,Oklahoma,OK,Jackson
2022-11-06,2022-11-12,7,Oklahoma,OK,Andrew
2022-11-13,2022-11-19,7,Oklahoma,OK,Jayden
2022-11-20,2022-11-26,7,Oklahoma,OK,William
2022-11-27,2022-12-03,7,Oklahoma,OK,William
2022-01-02,2022-01-08,7,Oregon,OR,Eli
2022-01-09,2022-01-15,7,Oregon,OR,Eli
2022-01-16,2022-01-22,7,Oregon,OR,Eli
2022-01-23,2022-01-29,7,Oregon,OR,Derrick
2022-01-30,2022-02-05,7,Oregon,OR,William
2022-02-06,2022-02-12,7,Oregon,OR,Nolan
2022-02-13,2022-02-19,7,Oregon,OR,Nolan
2022-02-20,2022-02-26,7,Oregon,OR,Nolan
2022-02-27,2022-03-05,7,Oregon,OR,Nolan
2022-03-06,2022-03-12,7,Oregon,OR,Nolan
2022-03-13,2022-03-19,7,Oregon,OR,Nolan
2022-03-20,2022-03-26,7,Oregon,OR,Nolan
2022-03-27,2022-04-02,7,Oregon,OR,Jackson
2022-04-03,2022-04-09,7,Oregon,OR,Jackson
2022-04-10,2022-04-16,7,Oregon,OR,Jackson
2022-04-17,2022-04-23,7,Oregon,OR,Jackson
2022-04-24,2022-04-30,7,Oregon,OR,Jackson
2022-05-01,2022-05-07,7,Oregon,OR,Jackson
2022-05-08,2022-05-14,7,Oregon,OR,Jackson
2022-05-15,2022-05-21,7,Oregon,OR,Jackson
2022-05-22,2022-05-28,7,Oregon,OR,Adam
2022-05-29,2022-06-04,7,Oregon,OR,Jackson
2022-06-05,2022-06-11,7,Oregon,OR,Andrew
2022-06-12,2022-06-18,7,Oregon,OR,Ryan
2022-06-19,2022-06-25,7,Oregon,OR,Ryan
2022-06-26,2022-07-02,7,Oregon,OR,Ryan
2022-07-03,2022-07-09,7,Oregon,OR,Ryan
2022-07-10,2022-07-16,7,Oregon,OR,Ryan
2022-07-17,2022-07-23,7,Oregon,OR,Ryan
2022-07-24,2022-07-30,7,Oregon,OR,Ryan
2022-07-31,2022-08-06,7,Oregon,OR,Ryan
2022-08-07,2022-08-13,7,Oregon,OR,Theodore
2022-08-14,2022-08-20,7,Oregon,OR,Theodore
2022-08-21,2022-08-27,7,Oregon,OR,Theodore
2022-08-28,2022-09-03,7,Oregon,OR,Theodore
2022-09-04,2022-09-10,7,Oregon,OR,Eli
2022-09-11,2022-09-17,7,Oregon,OR,Jackson
2022-09-18,2022-09-24,7,Oregon,OR,Jackson
2022-09-25,2022-10-01,7,Oregon,OR,Jackson
2022-10-02,2022-10-08,7,Oregon,OR,Jackson
2022-10-09,2022-10-15,7,Oregon,OR,Jackson
2022-10-16,2022-10-22,7,Oregon,OR,Jackson
2022-10-23,2022-10-29,7,Oregon,OR,Jackson
2022-10-30,2022-11-05,7,Oregon,OR,Jackson
2022-11-06,2022-11-12,7,Oregon,OR,Andrew
2022-11-13,2022-11-19,7,Oregon,OR,Jayden
2022-11-20,2022-11-26,7,Oregon,OR,William
2022-11-27,2022-12-03,7,Oregon,OR,William
2022-01-02,2022-01-08,7,Pennsylvania,PA,Eli
2022-01-09,2022-01-15,7,Pennsylvania,PA,Miles
2022-01-16,2022-01-22,7,Pennsylvania,PA,Miles
2022-01-23,2022-01-29,7,Pennsylvania,PA,Derrick
2022-01-30,2022-02-05,7,Pennsylvania,PA,William
2022-02-06,2022-02-12,7,Pennsylvania,PA,Eli
2022-02-13,2022-02-19,7,Pennsylvania,PA,Eli
2022-02-20,2022-02-26,7,Pennsylvania,PA,Eli
2022-02-27,2022-03-05,7,Pennsylvania,PA,Eli
2022-03-06,2022-03-12,7,Pennsylvania,PA,Jayden
2022-03-13,2022-03-19,7,Pennsylvania,PA,Nolan
2022-03-20,2022-03-26,7,Pennsylvania,PA,Jackson
2022-03-27,2022-04-02,7,Pennsylvania,PA,Jackson
2022-04-03,2022-04-09,7,Pennsylvania,PA,Andrew
2022-04-10,2022-04-16,7,Pennsylvania,PA,Andrew
2022-04-17,2022-04-23,7,Pennsylvania,PA,Andrew
2022-04-24,2022-04-30,7,Pennsylvania,PA,Andrew
2022-05-01,2022-05-07,7,Pennsylvania,PA,Eli
2022-05-08,2022-05-14,7,Pennsylvania,PA,Nicholas
2022-05-15,2022-05-21,7,Pennsylvania,PA,Julian
2022-05-22,2022-05-28,7,Pennsylvania,PA,Adam
2022-05-29,2022-06-04,7,Pennsylvania,PA,Jackson
2022-06-05,2022-06-11,7,Pennsylvania,PA,Andrew
2022-06-12,2022-06-18,7,Pennsylvania,PA,Hudson
2022-06-19,2022-06-25,7,Pennsylvania,PA,Hudson
2022-06-26,2022-07-02,7,Pennsylvania,PA,Hudson
2022-07-03,2022-07-09,7,Pennsylvania,PA,Hudson
2022-07-10,2022-07-16,7,Pennsylvania,PA,Nolan
2022-07-17,2022-07-23,7,Pennsylvania,PA,Isaiah
2022-07-24,2022-07-30,7,Pennsylvania,PA,Andrew
2022-07-31,2022-08-06,7,Pennsylvania,PA,Eli
2022-08-07,2022-08-13,7,Pennsylvania,PA,Eli
2022-08-14,2022-08-20,7,Pennsylvania,PA,Eli
2022-08-21,2022-08-27,7,Pennsylvania,PA,Eli
2022-08-28,2022-09-03,7,Pennsylvania,PA,Eli
2022-09-04,2022-09-10,7,Pennsylvania,PA,Eli
2022-09-11,2022-09-17,7,Pennsylvania,PA,Jackson
2022-09-18,2022-09-24,7,Pennsylvania,PA,Jackson
2022-09-25,2022-10-01,7,Pennsylvania,PA,Hudson
2022-10-02,2022-10-08,7,Pennsylvania,PA,Nicholas
2022-10-09,2022-10-15,7,Pennsylvania,PA,Nicholas
2022-10-16,2022-10-22,7,Pennsylvania,PA,Nicholas
2022-10-23,2022-10-29,7,Pennsylvania,PA,Hudson
2022-10-30,2022-11-05,7,Pennsylvania,PA,William
2022-11-06,2022-11-12,7,Pennsylvania,PA,William
2022-11-13,2022-11-19,7,Pennsylvania,PA,William
2022-11-20,2022-11-26,7,Pennsylvania,PA,William
2022-11-27,2022-12-03,7,Pennsylvania,PA,William
2022-01-02,2022-01-08,7,Rhode Island,RI,Eli
2022-01-09,2022-01-15,7,Rhode Island,RI,Miles
2022-01-16,2022-01-22,7,Rhode Island,RI,Miles
2022-01-23,2022-01-29,7,Rhode Island,RI,Derrick
2022-01-30,2022-02-05,7,Rhode Island,RI,William
2022-02-06,2022-02-12,7,Rhode Island,RI,Eli
2022-02-13,2022-02-19,7,Rhode Island,RI,Eli
2022-02-20,2022-02-26,7,Rhode Island,RI,Eli
2022-02-27,2022-03-05,7,Rhode Island,RI,Eli
2022-03-06,2022-03-12,7,Rhode Island,RI,Jayden
2022-03-13,2022-03-19,7,Rhode Island,RI,Nolan
2022-03-20,2022-03-26,7,Rhode Island,RI,Jackson
2022-03-27,2022-04-02,7,Rhode Island,RI,Jackson
2022-04-03,2022-04-09,7,Rhode Island,RI,Andrew
2022-04-10,2022-04-16,7,Rhode Island,RI,Andrew
2022-04-17,2022-04-23,7,Rhode Island,RI,Andrew
2022-04-24,2022-04-30,7,Rhode Island,RI,Andrew
2022-05-01,2022-05-07,7,Rhode Island,RI,Eli
2022-05-08,2022-05-14,7,Rhode Island,RI,Nicholas
2022-05-15,2022-05-21,7,Rhode Island,RI,Julian
2022-05-22,2022-05-28,7,Rhode Island,RI,Adam
2022-05-29,2022-06-04,7,Rhode Island,RI,Jackson
2022-06-05,2022-06-11,7,Rhode Island,RI,Andrew
2022-06-12,2022-06-18,7,Rhode Island,RI,Hudson
2022-06-19,2022-06-25,7,Rhode Island,RI,Hudson
2022-06-26,2022-07-02,7,Rhode Island,RI,Hudson
2022-07-03,2022-07-09,7,Rhode Island,RI,Hudson
2022-07-10,2022-07-16,7,Rhode Island,RI,Nolan
2022-07-17,2022-07-23,7,Rhode Island,RI,Isaiah
2022-07-24,2022-07-30,7,Rhode Island,RI,Andrew
2022-07-31,2022-08-06,7,Rhode Island,RI,Eli
2022-08-07,2022-08-13,7,Rhode Island,RI,Eli
2022-08-14,2022-08-20,7,Rhode Island,RI,Eli
2022-08-21,2022-08-27,7,Rhode Island,RI,Eli
2022-08-28,2022-09-03,7,Rhode Island,RI,Eli
2022-09-04,2022-09-10,7,Rhode Island,RI,Eli
2022-09-11,2022-09-17,7,Rhode Island,RI,Jackson
2022-09-18,2022-09-24,7,Rhode Island,RI,Jackson
2022-09-25,2022-10-01,7,Rhode Island,RI,Hudson
2022-10-02,2022-10-08,7,Rhode Island,RI,Nicholas
2022-10-09,2022-10-15,7,Rhode Island,RI,Nicholas
2022-10-16,2022-10-22,7,Rhode Island,RI,Nicholas
2022-10-23,2022-10-29,7,Rhode Island,RI,Hudson
